lon_grid,lat_grid,year,fatalities,n_events
74.7,34.4,2008,9,2
75.5,33.5,2008,9,5
76,33.5,2008,9,3
3,36.1,2008,8,3
4,36.7,2008,8,5
25,13,2008,8,2
40.5,39.4,2008,8,2
40.6,38.5,2008,8,2
41,38.8,2008,8,3
41.4,38.3,2008,8,3
41.9,38.4,2008,8,2
42.2,37.5,2008,8,5
42.3,37.4,2008,8,3
42.9,37.4,2008,8,2
44.4,33.7,2008,8,3
44.9,43.3,2008,8,3
45.1,36.2,2008,8,1
45.5,36.2,2008,8,1
62.1,32.4,2008,8,3
62.1,32.8,2008,8,1
64.2,31.1,2008,8,2
65.1,36.5,2008,8,1
66.5,31.2,2008,8,1
68.9,36.6,2008,8,1
69,32.8,2008,8,2
69.1,33.6,2008,8,2
69.5,32.4,2008,8,2
70.4,35.2,2008,8,1
70.4,35.3,2008,8,1
70.7,34.1,2008,8,2
74.4,33.6,2008,8,2
75,33.9,2008,8,4
76.7,39.5,2008,8,2
79,28.8,2008,8,1
3.6,36.6,2008,7,3
3.7,36.9,2008,7,2
5.9,35.5,2008,7,1
34.3,31.2,2008,7,3
34.3,31.4,2008,7,4
40.4,39.3,2008,7,2
41,34.4,2008,7,1
43.7,38.4,2008,7,2
43.9,35.3,2008,7,1
44.3,37.6,2008,7,6
45.2,34.3,2008,7,1
47.6,42.8,2008,7,2
62.1,32.7,2008,7,1
68.1,33.1,2008,7,1
68.1,33.7,2008,7,2
68.4,28.8,2008,7,2
68.6,33.7,2008,7,1
69,33.5,2008,7,2
70.3,33.5,2008,7,1
70.5,32.8,2008,7,2
70.7,33.8,2008,7,1
71.5,34.2,2008,7,3
74.1,34.3,2008,7,3
74.4,34.3,2008,7,2
1.3,35.4,2008,6,1
3.8,36.7,2008,6,2
3.9,36.9,2008,6,2
24.7,14.2,2008,6,1
42.2,37.8,2008,6,1
42.3,37.9,2008,6,1
43.1,40.1,2008,6,1
44,42.2,2008,6,1
44.2,33.1,2008,6,2
45.3,43.6,2008,6,2
48,41.9,2008,6,2
60,29.9,2008,6,1
63,32.5,2008,6,1
63.8,35.8,2008,6,1
63.9,30.2,2008,6,3
65.3,34.5,2008,6,1
66.3,27.1,2008,6,1
66.8,32.6,2008,6,1
67.4,31.7,2008,6,1
68.2,28.6,2008,6,1
68.9,34.4,2008,6,1
69.6,35,2008,6,5
70.3,33.7,2008,6,1
70.6,32.9,2008,6,3
71.5,33.4,2008,6,4
71.6,34.6,2008,6,1
74.2,34.3,2008,6,4
74.3,34.5,2008,6,3
74.8,34.5,2008,6,4
75,33.8,2008,6,4
75.1,33.9,2008,6,1
75.4,33.2,2008,6,3
-4,17,2008,5,1
6.8,28.5,2008,5,1
7,35,2008,5,1
8.1,34.7,2008,5,1
35.2,31.7,2008,5,3
35.3,32.4,2008,5,3
42.4,34.1,2008,5,1
43.8,16.9,2008,5,1
43.9,39.1,2008,5,1
43.9,39.4,2008,5,2
45,43.3,2008,5,4
46.4,43,2008,5,2
62,32.4,2008,5,1
62.7,32.8,2008,5,2
62.8,31.5,2008,5,1
64.3,34.1,2008,5,1
64.6,31.6,2008,5,1
64.9,32.1,2008,5,2
65.3,32.9,2008,5,1
65.4,32.9,2008,5,1
65.9,31.5,2008,5,2
67.7,31.9,2008,5,1
68.7,33.1,2008,5,1
68.7,34,2008,5,2
68.9,35,2008,5,2
69,33.2,2008,5,1
69.2,33.6,2008,5,2
69.3,33.7,2008,5,5
69.5,32.8,2008,5,1
69.7,34.7,2008,5,1
69.9,33.9,2008,5,1
70,32.8,2008,5,1
70.1,33.5,2008,5,3
70.9,34.9,2008,5,5
71.2,33.6,2008,5,1
71.2,34.7,2008,5,1
71.3,34.6,2008,5,1
74.1,33.7,2008,5,1
74.2,33.6,2008,5,3
74.4,34.2,2008,5,4
74.5,33.1,2008,5,3
75,33.7,2008,5,2
75.2,34.3,2008,5,2
75.7,33.3,2008,5,1
-1.4,35.1,2008,4,1
3.5,36.7,2008,4,3
3.7,36.8,2008,4,3
3.8,34.4,2008,4,1
6,36.8,2008,4,1
6.9,36.9,2008,4,1
7.2,33.2,2008,4,1
8.1,17.3,2008,4,1
22.4,13.4,2008,4,1
23.5,12.9,2008,4,1
37.8,45,2008,4,1
40.1,38.4,2008,4,3
40.5,38,2008,4,3
43.3,35.8,2008,4,1
43.5,43.7,2008,4,2
43.7,37.3,2008,4,1
44.1,37.5,2008,4,3
44.2,33.3,2008,4,1
44.3,37.2,2008,4,2
44.9,34,2008,4,1
45,43.1,2008,4,1
45.5,35.7,2008,4,1
45.6,16.7,2008,4,1
45.6,33.7,2008,4,1
45.6,43.2,2008,4,2
45.9,43,2008,4,2
46.2,35.5,2008,4,1
46.3,31.1,2008,4,1
46.3,35.7,2008,4,1
46.3,43.4,2008,4,2
46.8,36.3,2008,4,2
48.3,42.1,2008,4,3
61.6,31.7,2008,4,1
62,33.7,2008,4,1
62.2,34.3,2008,4,4
62.4,31.3,2008,4,1
62.7,31.5,2008,4,1
63.8,35.7,2008,4,1
64.2,31.5,2008,4,1
64.6,31.7,2008,4,1
64.9,31.6,2008,4,1
65.2,31.6,2008,4,1
65.5,32.7,2008,4,1
65.6,32.6,2008,4,1
65.7,31.2,2008,4,2
66.6,31.5,2008,4,1
66.7,31.9,2008,4,1
68.1,32.9,2008,4,3
68.2,33.2,2008,4,2
68.4,36.9,2008,4,2
68.5,32.7,2008,4,3
68.7,35.9,2008,4,1
68.9,32.4,2008,4,2
69,34.6,2008,4,1
69,35.8,2008,4,2
69.1,29.1,2008,4,1
69.1,34,2008,4,4
69.3,34.3,2008,4,1
69.5,32.2,2008,4,1
69.5,32.9,2008,4,1
69.5,33.7,2008,4,1
69.7,33.5,2008,4,1
69.8,32.5,2008,4,1
70,33.2,2008,4,4
70.2,33.5,2008,4,2
70.8,35.3,2008,4,2
70.9,34.6,2008,4,1
71,34.9,2008,4,2
72.4,35,2008,4,3
72.5,35.2,2008,4,2
74.1,34,2008,4,1
74.1,34.4,2008,4,2
74.5,34.4,2008,4,1
74.6,32.7,2008,4,1
74.8,33.7,2008,4,2
75,33.5,2008,4,1
75.1,33.8,2008,4,1
75.3,13.3,2008,4,1
75.6,33.3,2008,4,1
75.9,33,2008,4,1
76.7,33.9,2008,4,3
79.7,16.2,2008,4,2
0.6,35.7,2008,3,1
0.9,21.3,2008,3,1
2.8,19.5,2008,3,1
3,19.9,2008,3,1
3.2,36.7,2008,3,1
3.3,36.6,2008,3,1
3.9,36.2,2008,3,1
3.9,36.7,2008,3,3
6.6,36.4,2008,3,2
7.8,35,2008,3,1
8.5,18,2008,3,1
34.4,31.3,2008,3,1
39.5,39.1,2008,3,2
39.9,39.5,2008,3,1
40.1,39.2,2008,3,3
40.3,37.4,2008,3,2
41.7,43.9,2008,3,2
41.9,43.8,2008,3,1
42.2,37.3,2008,3,1
43.1,38,2008,3,2
43.2,39.7,2008,3,3
43.6,37.3,2008,3,3
43.8,43.5,2008,3,3
43.9,16.2,2008,3,1
44.4,39.4,2008,3,1
44.8,33.7,2008,3,1
44.9,32,2008,3,3
45.9,43.5,2008,3,1
46.1,43.1,2008,3,2
46.6,40,2008,3,3
46.7,43.3,2008,3,1
47.6,42.6,2008,3,2
48.2,41.8,2008,3,1
48.2,42.1,2008,3,1
62.1,32.5,2008,3,3
62.1,33.3,2008,3,1
62.7,34,2008,3,1
63.7,32.6,2008,3,1
64,29.4,2008,3,1
64.4,31.7,2008,3,1
64.7,31.8,2008,3,1
64.7,31.9,2008,3,2
64.8,32.3,2008,3,2
65.1,32.3,2008,3,3
65.7,29.5,2008,3,3
66.7,32.2,2008,3,1
68.2,33.3,2008,3,1
68.3,33.6,2008,3,1
68.6,33.5,2008,3,1
68.9,36.7,2008,3,3
69.2,35,2008,3,1
69.4,33,2008,3,1
69.9,32.7,2008,3,1
70,33.5,2008,3,2
70.1,34.2,2008,3,2
70.2,34.3,2008,3,1
70.2,34.8,2008,3,1
70.5,34.4,2008,3,2
70.7,33.4,2008,3,2
70.8,34.2,2008,3,1
70.9,33.6,2008,3,1
71.4,33.7,2008,3,2
71.4,34.3,2008,3,2
72.2,34.8,2008,3,2
74.2,33.2,2008,3,2
74.2,34.5,2008,3,3
74.3,33.5,2008,3,1
74.4,34.1,2008,3,1
74.4,34.4,2008,3,1
74.5,33,2008,3,1
74.5,33.6,2008,3,1
74.8,33.2,2008,3,1
74.8,33.3,2008,3,3
74.9,33.6,2008,3,1
75.7,33,2008,3,1
75.9,33.1,2008,3,3
-16.3,12.6,2008,2,2
-1.5,34.8,2008,2,1
1.8,35.8,2008,2,1
2.7,15,2008,2,1
3.1,36.6,2008,2,1
3.5,36.8,2008,2,2
3.8,36.5,2008,2,2
4,36.8,2008,2,1
4.3,36.6,2008,2,1
5.5,36.2,2008,2,1
5.8,36.8,2008,2,1
7.1,35.4,2008,2,1
8.1,35.4,2008,2,1
21.4,12.2,2008,2,1
22.4,13.8,2008,2,1
22.4,14.2,2008,2,1
23.6,14.9,2008,2,1
34,36.8,2008,2,1
35.3,32.5,2008,2,2
36.2,36.5,2008,2,2
39,45.5,2008,2,2
40.6,38.8,2008,2,2
41.2,37.1,2008,2,2
41.8,33,2008,2,2
42,44.2,2008,2,1
42.5,37.2,2008,2,1
42.8,43.3,2008,2,1
42.9,43.7,2008,2,1
43.4,16.8,2008,2,1
43.5,43.5,2008,2,1
43.6,43.5,2008,2,2
43.6,43.6,2008,2,1
43.9,42.2,2008,2,1
44.7,43,2008,2,2
44.9,43.2,2008,2,1
45.1,36.7,2008,2,1
45.3,43.4,2008,2,1
45.4,43.1,2008,2,2
45.8,42.9,2008,2,2
46,43,2008,2,1
46.1,43.2,2008,2,1
46.3,38.1,2008,2,1
46.3,43,2008,2,1
46.3,43.1,2008,2,1
46.7,34.8,2008,2,1
47.6,42.5,2008,2,1
63.2,32.1,2008,2,1
63.6,32.6,2008,2,2
63.6,34.8,2008,2,1
64.2,31.6,2008,2,1
64.3,35,2008,2,1
64.9,31.5,2008,2,3
65.8,31.6,2008,2,1
66.5,32.8,2008,2,1
66.6,27.8,2008,2,1
67.7,32.7,2008,2,1
68.3,32.3,2008,2,4
68.4,33.4,2008,2,2
68.4,35.3,2008,2,1
68.8,33.2,2008,2,2
69,33.8,2008,2,1
69.5,33.1,2008,2,1
69.8,33,2008,2,1
70.4,34.4,2008,2,1
70.5,34.1,2008,2,1
71.1,33.6,2008,2,1
71.4,34,2008,2,1
71.4,35.1,2008,2,1
72.3,35,2008,2,1
73.8,34.3,2008,2,1
73.8,34.4,2008,2,1
74,34.4,2008,2,1
74.2,33.3,2008,2,1
74.3,34.3,2008,2,1
74.5,34.2,2008,2,1
74.6,34,2008,2,1
74.6,34.1,2008,2,1
74.6,34.2,2008,2,2
74.8,32.8,2008,2,1
74.8,33.8,2008,2,1
75.1,33.2,2008,2,1
75.2,32.7,2008,2,1
75.2,33.3,2008,2,1
75.3,32.5,2008,2,1
75.3,33.5,2008,2,1
75.6,33.2,2008,2,1
79.8,18,2008,2,1
-6,14.7,2008,1,1
-3.5,43.4,2008,1,1
-2.6,43,2008,1,1
-0.6,35.7,2008,1,1
1,35.2,2008,1,1
2.1,13.5,2008,1,1
2.2,36.2,2008,1,1
2.6,36.4,2008,1,1
2.8,36.3,2008,1,1
3.2,36.2,2008,1,1
3.5,36.6,2008,1,1
3.9,36.6,2008,1,1
4,36.5,2008,1,1
4.1,36.9,2008,1,1
4.2,36.7,2008,1,1
4.8,36.1,2008,1,1
4.8,36.6,2008,1,1
4.9,36.7,2008,1,1
5.5,36.7,2008,1,2
6.3,37,2008,1,1
6.7,36.8,2008,1,1
8.2,36.8,2008,1,1
8.9,15,2008,1,1
24.2,14.6,2008,1,1
25,14,2008,1,1
26,14.6,2008,1,1
34.8,31.5,2008,1,1
35,31.1,2008,1,1
35,32.2,2008,1,1
35,32.3,2008,1,1
35.1,31.5,2008,1,1
35.2,32,2008,1,1
36.3,33.5,2008,1,1
36.3,36.6,2008,1,1
36.7,37,2008,1,1
38.5,40.7,2008,1,1
38.9,45,2008,1,1
39.2,39.1,2008,1,1
39.5,38.1,2008,1,1
40,39,2008,1,1
40.1,38.6,2008,1,1
40.5,38.9,2008,1,1
40.5,39.2,2008,1,1
41.4,37.4,2008,1,1
41.8,37.3,2008,1,1
41.8,38.2,2008,1,1
41.9,37.3,2008,1,1
42.2,37.7,2008,1,1
42.5,39.1,2008,1,1
42.5,43.9,2008,1,1
44,32.6,2008,1,1
44,39.9,2008,1,1
44.1,37.4,2008,1,1
44.1,42.1,2008,1,1
44.4,38.4,2008,1,1
44.6,34.9,2008,1,1
44.7,36.9,2008,1,1
44.7,43.1,2008,1,1
44.7,43.4,2008,1,1
44.8,44.2,2008,1,1
45,43.2,2008,1,1
45.2,43.7,2008,1,1
45.3,43,2008,1,1
45.3,43.1,2008,1,1
45.3,43.3,2008,1,1
45.5,42.7,2008,1,1
45.8,41,2008,1,1
45.8,42.5,2008,1,1
45.8,43.3,2008,1,1
45.9,42.9,2008,1,1
45.9,43.3,2008,1,1
46.1,43.7,2008,1,1
46.4,43.1,2008,1,1
46.4,43.2,2008,1,1
46.6,43.4,2008,1,1
47.1,42.8,2008,1,1
48,41.7,2008,1,1
61.2,34.2,2008,1,1
62,32.5,2008,1,1
62.2,34.2,2008,1,1
63.1,35.8,2008,1,1
63.4,32.2,2008,1,1
64.2,31.9,2008,1,1
64.4,33.5,2008,1,1
64.6,35.9,2008,1,1
64.8,35.9,2008,1,1
64.9,36.2,2008,1,1
65.3,31.5,2008,1,1
65.4,31.5,2008,1,1
65.6,28.5,2008,1,1
65.7,27.3,2008,1,1
65.7,31.7,2008,1,1
65.8,36.8,2008,1,1
66.2,32.7,2008,1,1
66.5,31.9,2008,1,1
66.6,29.3,2008,1,1
66.7,32.9,2008,1,1
66.9,25,2008,1,4
67.1,27.8,2008,1,1
67.1,32.2,2008,1,1
67.2,24.9,2008,1,1
67.9,32.3,2008,1,1
68.2,32.6,2008,1,1
68.5,33.5,2008,1,1
68.6,33.3,2008,1,1
68.7,36.1,2008,1,1
68.8,35,2008,1,1
68.9,29.5,2008,1,2
68.9,33.3,2008,1,1
69.2,37,2008,1,1
69.3,34.9,2008,1,1
69.4,34.5,2008,1,1
69.6,34.2,2008,1,1
69.7,33.1,2008,1,1
69.7,33.3,2008,1,1
69.9,36.8,2008,1,1
70,33.3,2008,1,1
70,33.9,2008,1,1
70.1,32.2,2008,1,1
70.1,33.4,2008,1,1
70.1,34.9,2008,1,1
70.3,34.5,2008,1,1
70.4,32.2,2008,1,3
70.5,33.4,2008,1,1
70.5,35.1,2008,1,1
71.4,33.6,2008,1,2
71.5,35.3,2008,1,1
71.6,33.6,2008,1,1
71.7,34.3,2008,1,2
71.7,34.7,2008,1,1
72.5,34.2,2008,1,1
73.7,34.4,2008,1,1
74.1,34.5,2008,1,1
74.6,33.4,2008,1,1
74.7,32.9,2008,1,1
74.7,34.3,2008,1,1
74.8,32.7,2008,1,1
74.8,34.4,2008,1,1
74.9,34.2,2008,1,1
75.4,33.1,2008,1,1
77.5,10.2,2008,1,1
78.7,18.5,2008,1,1
79.9,16.1,2008,1,1
-3.1,30.2,2008,0,1
21.4,14.2,2008,0,1
25,11,2008,0,1
35.4,32.3,2008,0,1
36.2,36.6,2008,0,1
44.2,41.3,2008,0,2
45.2,43.2,2008,0,1
45.9,43.1,2008,0,1
46.5,30.9,2008,0,1
46.6,43.1,2008,0,1
46.9,40.3,2008,0,1
59.6,36.3,2008,0,1
61.9,33,2008,0,1
63.1,35,2008,0,1
63.5,34.5,2008,0,1
64.4,28.9,2008,0,1
65,32.4,2008,0,1
65.3,32.7,2008,0,1
66.1,36.8,2008,0,1
66.4,31.3,2008,0,1
66.6,27.5,2008,0,2
67.2,36.9,2008,0,1
68.1,36.2,2008,0,1
68.2,33.7,2008,0,1
68.4,32.7,2008,0,1
68.8,29.6,2008,0,3
68.9,33.7,2008,0,1
69,33.1,2008,0,1
69,36,2008,0,1
69.9,33.6,2008,0,1
69.9,33.8,2008,0,1
70.2,32.1,2008,0,1
70.3,32.9,2008,0,1
70.4,32.6,2008,0,1
70.6,31.9,2008,0,2
70.9,32.6,2008,0,2
71,34.8,2008,0,1
71.2,34.9,2008,0,2
71.3,35.5,2008,0,1
73.1,33.7,2008,0,1
70,30,2009,1434,3
44.4,33.3,2009,488,18
34.4,31.4,2009,332,43
72.4,34.8,2009,332,58
69.8,32.6,2009,315,38
13.2,11.8,2009,293,5
72.5,35.2,2009,283,39
64,31,2009,282,55
43.8,16.9,2009,272,12
44.1,16.5,2009,271,13
34.5,31.5,2009,264,50
69.7,32.3,2009,208,31
43.1,36.3,2009,203,130
72.7,34.7,2009,200,7
25.6,12,2009,193,8
71.3,35.5,2009,153,3
43.9,17.1,2009,148,14
64.6,31.8,2009,148,45
71.5,33.9,2009,145,17
71.8,35,2009,135,7
72.5,34.4,2009,135,11
72.3,34.8,2009,122,28
69.8,32.5,2009,120,16
70,32.5,2009,120,14
43.3,16.9,2009,118,9
44.1,16.4,2009,112,4
71.9,34.9,2009,106,9
71.4,34.5,2009,105,13
71.5,34.8,2009,104,17
69.2,34.5,2009,100,17
70.9,33.8,2009,100,11
68.9,36.6,2009,99,1
71,33.7,2009,94,14
72.5,34.6,2009,93,2
65,32.5,2009,90,6
71.3,34.6,2009,90,13
65.4,31.6,2009,89,17
66,32.8,2009,88,17
45.7,43.3,2009,87,47
71.6,34,2009,86,14
43.7,16.9,2009,84,6
63.5,35.5,2009,84,10
47.5,43,2009,83,38
65.7,31.6,2009,81,28
62.4,32.6,2009,80,1
68.8,32.4,2009,80,18
68.7,36.8,2009,79,5
68.6,36.7,2009,77,10
70.8,33.7,2009,77,10
64.1,31.5,2009,75,2
65,31.6,2009,75,14
72.2,35,2009,74,8
20.5,12.8,2009,72,2
23,13,2009,70,2
62.5,32.6,2009,70,6
71.4,34.9,2009,70,12
74.3,31.5,2009,70,5
69.9,33.3,2009,67,19
63.9,31.6,2009,66,21
64.4,31.6,2009,66,20
69.9,33.5,2009,63,16
70.7,33.8,2009,63,5
72.5,34.9,2009,63,18
43.3,33.4,2009,62,7
64.1,31.3,2009,62,11
70.8,33.8,2009,60,4
72.3,35.1,2009,60,12
72.4,35,2009,57,5
44.8,43.2,2009,55,25
46.5,14,2009,55,1
67.8,33.3,2009,55,19
71.3,35.7,2009,55,3
65.8,31,2009,54,21
68.4,36.9,2009,54,4
71.5,34.6,2009,53,8
65.9,32.6,2009,52,12
65.5,32.6,2009,51,7
69.9,32.7,2009,51,5
20.9,12.4,2009,50,1
66.7,32.6,2009,50,3
70.9,33.6,2009,49,5
65.5,32.9,2009,48,6
69.4,33.4,2009,48,7
70.1,33,2009,47,7
71.1,35,2009,47,13
72.2,34.9,2009,46,6
67.6,32.2,2009,45,4
69.6,32.5,2009,45,7
11.1,11.7,2009,44,2
42.4,36.4,2009,44,6
43.4,16.8,2009,44,3
63.8,35,2009,44,5
64.8,32.1,2009,44,23
69.7,32.4,2009,44,4
43.3,16.8,2009,43,7
43.8,16.8,2009,43,4
65.2,31.1,2009,43,16
69.2,34,2009,43,12
71.4,34.8,2009,43,13
9.8,10.3,2009,42,1
61.8,26.1,2009,42,1
64.6,31.6,2009,42,7
71.1,33.6,2009,41,4
71.5,34.4,2009,41,4
4.5,36.1,2009,40,2
64.5,31.8,2009,40,3
70,32.4,2009,40,3
70,32.8,2009,40,1
63.6,32.6,2009,39,5
65.6,31.8,2009,39,13
70.2,34.7,2009,38,3
72.2,34.7,2009,38,10
44,16.9,2009,37,1
45,34,2009,37,4
67.2,32.2,2009,37,14
68,34.2,2009,37,17
69.7,34.9,2009,36,3
62.1,32.4,2009,35,5
65.9,32.7,2009,35,4
69.3,32.7,2009,35,7
44.2,33.3,2009,34,1
64.3,34.1,2009,34,2
65,32.1,2009,34,12
69.9,32.5,2009,34,4
62.8,32.8,2009,33,7
70,33.2,2009,33,3
70.4,34.3,2009,33,12
71.3,35.2,2009,33,3
4.2,36.8,2009,32,12
63.3,32,2009,32,4
70.1,34.8,2009,32,2
71.1,33.8,2009,32,4
-3,16.8,2009,31,3
2.3,20,2009,31,1
0.4,19.4,2009,30,1
48.1,14.1,2009,30,1
62.1,32.5,2009,30,9
65.6,31.6,2009,30,7
66.3,32.9,2009,30,4
67.8,31.8,2009,30,4
68,33.2,2009,30,14
70.2,33,2009,30,5
71.4,33.9,2009,30,4
72.5,34.5,2009,30,6
72.5,34.8,2009,30,7
61.9,31,2009,29,6
62.1,32.8,2009,29,5
64.1,30.9,2009,29,10
69.6,32.3,2009,29,7
71.9,34.6,2009,29,11
74.2,34.4,2009,29,17
25.2,13.8,2009,28,1
64.2,31.6,2009,28,8
68.7,33.9,2009,28,8
70.7,33.4,2009,28,1
33.7,58.1,2009,27,1
62.2,34.3,2009,27,6
62.5,32.5,2009,27,16
62.9,31.7,2009,27,8
68.4,33.3,2009,27,7
68.9,36.8,2009,27,6
69.5,33.2,2009,27,3
-3,20,2009,26,1
43.5,17.4,2009,26,2
46.7,34.7,2009,26,1
63.8,35.7,2009,26,5
64.4,31.7,2009,26,10
71.5,34.9,2009,26,5
69.1,34.2,2009,25,1
70.2,33.5,2009,25,3
5.9,35.5,2009,24,5
45,43.3,2009,24,9
68.7,36.2,2009,24,3
69.7,32.5,2009,24,2
69.8,32.7,2009,24,6
70.9,34.9,2009,24,4
70.9,35,2009,24,7
71.4,34.2,2009,24,2
71.5,34.7,2009,24,6
34.5,31.6,2009,23,11
44.6,33.7,2009,23,5
45.1,37.6,2009,23,3
45.1,43.2,2009,23,3
65.5,33.1,2009,23,1
66.5,31.9,2009,23,6
71.1,34.2,2009,23,1
79.8,19.9,2009,23,1
3,36.6,2009,22,3
8.1,35.4,2009,22,7
24.4,13.2,2009,22,2
34.2,31.3,2009,22,11
62.4,34.2,2009,22,1
64.7,32.5,2009,22,6
64.9,31.5,2009,22,13
67,30.2,2009,22,8
68.9,33.8,2009,22,5
69.9,34.7,2009,22,2
70.3,32.5,2009,22,1
70.6,33.8,2009,22,1
71.9,34.5,2009,22,4
34.4,31.5,2009,21,6
42.2,37.8,2009,21,3
46.6,43.3,2009,21,11
62,25.6,2009,21,5
64.7,31.8,2009,21,6
66,32.1,2009,21,9
67.1,33.5,2009,21,3
67.3,32.2,2009,21,1
67.4,32.5,2009,21,7
69.3,37.1,2009,21,2
72.4,34.9,2009,21,8
62.2,35,2009,20,4
65.5,32,2009,20,6
67,32.5,2009,20,7
68.4,33.5,2009,20,8
68.8,33.2,2009,20,6
69.3,33.7,2009,20,7
69.7,32.7,2009,20,1
69.8,32.4,2009,20,2
71.8,34.9,2009,20,1
72.4,34.7,2009,20,2
73.1,33.6,2009,20,2
74,34.4,2009,20,5
1.7,36.5,2009,19,2
65,33,2009,19,5
66.4,31,2009,19,3
68.9,33.9,2009,19,3
68.9,36.7,2009,19,10
69.2,33.6,2009,19,3
69.3,32.2,2009,19,3
69.8,33.3,2009,19,7
71.3,35.8,2009,19,3
74.5,34.3,2009,19,11
4,36.7,2009,18,9
34.4,31.3,2009,18,7
42.6,37.4,2009,18,8
43.3,17,2009,18,2
44.4,35.5,2009,18,3
70.3,33.7,2009,18,1
71.2,34.4,2009,18,1
71.3,34.4,2009,18,3
71.3,34.5,2009,18,3
4.8,36.1,2009,17,4
65.4,31.5,2009,17,4
69,33.1,2009,17,3
69,35.8,2009,17,4
69.9,33.4,2009,17,8
70,33,2009,17,5
70.1,33.5,2009,17,5
74.8,33.3,2009,17,6
6.2,35.6,2009,16,2
34.3,31.3,2009,16,9
45.2,43.2,2009,16,8
46.3,43,2009,16,3
62.3,27.4,2009,16,2
62.5,34.1,2009,16,1
64.1,34.3,2009,16,1
64.8,36.2,2009,16,4
64.9,32.4,2009,16,1
69.3,33.2,2009,16,2
69.7,34.7,2009,16,1
69.9,32.4,2009,16,3
70.2,33.4,2009,16,5
70.3,34.2,2009,16,4
71.3,34,2009,16,1
79.1,21.2,2009,16,1
43.6,37.3,2009,15,3
47.1,42.7,2009,15,2
66.2,30.2,2009,15,1
67.3,32,2009,15,1
67.6,32.7,2009,15,6
69.3,35,2009,15,3
69.8,33,2009,15,1
71,33.8,2009,15,6
73.7,34.4,2009,15,7
44,16.4,2009,14,2
44.8,43.4,2009,14,7
45.4,43.1,2009,14,4
47,35.3,2009,14,2
61.8,31.3,2009,14,2
66,32.9,2009,14,1
67.1,32.2,2009,14,1
68.8,34.3,2009,14,6
69.1,28.9,2009,14,5
69.3,32.1,2009,14,2
70.1,32.3,2009,14,3
70.6,32.9,2009,14,2
71.5,33.7,2009,14,2
-2.2,30.1,2009,13,1
3,28,2009,13,12
43.2,16.9,2009,13,1
43.7,16.8,2009,13,1
44,33.2,2009,13,1
62.4,33.2,2009,13,8
63,35.2,2009,13,1
63.1,34.6,2009,13,1
63.3,35,2009,13,1
64.6,31.7,2009,13,4
65.7,31.7,2009,13,3
68.6,36.3,2009,13,4
68.7,35.9,2009,13,5
68.9,37.1,2009,13,3
69.7,32.9,2009,13,1
70,33.1,2009,13,1
70.1,32.4,2009,13,1
70.7,35,2009,13,1
71.1,33.5,2009,13,2
71.2,34.8,2009,13,1
72.4,34.5,2009,13,1
72.6,34.8,2009,13,3
75.6,33.1,2009,13,7
3.7,36.8,2009,12,6
11.5,12,2009,12,2
41.8,33,2009,12,3
43.9,16.3,2009,12,1
44.7,33.7,2009,12,2
45.5,43.1,2009,12,6
62.6,31.4,2009,12,4
63.5,35.1,2009,12,1
65.5,31.6,2009,12,3
67.2,31.9,2009,12,5
67.9,32.1,2009,12,1
68.5,34.1,2009,12,4
69.1,34,2009,12,7
69.6,34.9,2009,12,1
69.8,32.2,2009,12,2
70,33.3,2009,12,4
70.7,33.6,2009,12,1
70.9,34.7,2009,12,2
71.4,29.9,2009,12,1
71.4,34.3,2009,12,2
71.4,34.7,2009,12,5
72,35.1,2009,12,2
74.8,34.1,2009,12,6
10,10.5,2009,11,1
44.4,16.9,2009,11,1
45.1,43.1,2009,11,5
62.5,34.9,2009,11,1
63.3,35.6,2009,11,3
64.3,35,2009,11,1
65.4,36.1,2009,11,1
66.1,32.2,2009,11,1
66.7,33,2009,11,4
66.9,32.1,2009,11,8
68.3,33.1,2009,11,4
68.7,36.1,2009,11,2
68.8,36.2,2009,11,2
69,34,2009,11,1
69,36.8,2009,11,4
70.1,34.3,2009,11,2
71,34.8,2009,11,2
71.3,34.7,2009,11,7
72.2,34.6,2009,11,4
72.3,35,2009,11,4
72.4,35.1,2009,11,3
73,40.8,2009,11,1
74.8,34.6,2009,11,4
-5.8,27.4,2009,10,1
3.8,36.7,2009,10,1
4.7,23.8,2009,10,1
6,34.9,2009,10,1
26,15.4,2009,10,1
42.9,37.4,2009,10,2
43.6,43.4,2009,10,2
44.4,33,2009,10,1
45.2,43.1,2009,10,1
45.9,43.3,2009,10,6
47.6,42.8,2009,10,5
62.9,32.6,2009,10,1
64,34.4,2009,10,1
65.1,32.3,2009,10,1
65.3,31.5,2009,10,2
66.5,32.8,2009,10,1
66.6,36.8,2009,10,4
66.7,32.9,2009,10,2
68.1,28.6,2009,10,1
68.2,33.2,2009,10,3
69.3,31.8,2009,10,1
69.8,32.3,2009,10,2
71.1,34.9,2009,10,5
71.2,34.6,2009,10,3
72.3,34.9,2009,10,2
72.8,34.8,2009,10,1
74.2,34.3,2009,10,6
3.5,36.8,2009,9,4
3.7,36.7,2009,9,5
3.9,36.7,2009,9,3
6,36.8,2009,9,1
40.5,38.5,2009,9,1
42.2,37.5,2009,9,5
43.2,35.5,2009,9,1
43.6,43.5,2009,9,5
43.8,33.4,2009,9,4
45.6,43.2,2009,9,2
62.9,32.2,2009,9,3
63.1,35.8,2009,9,2
